0,000000000000000a4a7ced1542a10592b1572f177b27ca8c2a29533730917099
1,000000000000001817f8b7185d40b70e98ee0ead21401e42ec4db083e5fd15fb
2,000000000cff157c0d29db185941c0cb89702da6410f8af5d9f89d84e1bce56b
3,0000000057a83b57551df1236fa2fd9512741327713f67750019b3d4a23e0fbb
4,0000000000000000b534f5aae7c021907dd2f117296b1fca63343b13a1fbc4a1
5,0000000000000000002bdf14b2adb5388593d29bd81b00568af2af43b6f92d5b
6,00000000000103a518817e59fe5581eb1a639a3c7c672b4459fb2e975482d6a9
7,000000000000009ddc86dde682ccd4456bc6235efe740804a215049fb2ae52c7
8,00000000001333acdb5e9e3c17b3c9be26311e221b42ea68192cc33147dec503
9,00000000000d0d4499fbcb84a3031866a11069663ae6a744d0a8e0d6ebb9cc91
10,0000000000000000030c2b5143526b5a2043dba5dbbcd56cdb65b489b6bf1421
11,0000000000000000000d0a44af8ec0dadaef1f23c3893905f1fff0de14f54559
12,00000000000000005c1be6cf85ef3a9409a6e10e76e3955015d597cc897bff95
13,02f8058f31bdcf7d9235de2aaf24e2ec36839f0ed5bca39577d2e2b12223f9f9
14,000000000000092d1d798effde38b0e6e19ce4191207208422e0a800d2d01483
15,00000000000000000390f423e9d746444ab66884bca6a97bf0fba7535d40e461
16,000000000000000000029e97679579c4b5e842604f22bf9f490a3fd77853215f
17,00000000000000000116ed63a0967ac29cc75776d9b5434ec01370c36bd89cb9
18,000000000000b14fde9812090de0c96c1a8851724afdec40e03592f6fefbdadb
19,00000000000000000000003e252d8de9b7ad7c9f1a6a369f754135a15f13fa71
