0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014820e9f563b17fa5ab71ca4aba72b45145fc9a2da3fe40817
1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000386e27dd1e3b50092dfa502222cb253186a1a284d
2,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001a48ee60b9a342a6642fe0e448abfa17f0a8feacadd4515d281
3,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f9a240c3e901008bd9cea5405046ac406579d55b2ce5f9
4,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000470c8f02a0bab7ebd49c864f6ddf0ab9f6614085633c0761
5,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017ec36a753be0d31c8a5b6db377a03823d0847e292db2966e72a9
6,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002ef76de5db70ecbe814edfc8214cd162e1fc72a0521c8d3
7,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001c1dc8986dec19b38000f83cfb36a8e90756b607f987
8,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000673d79bb020ce7d953b4900e1c28c177f297a7aa9ff24090c79
9,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc37f10c8a0dd0772bfc5ba6b84c873a16057c06ccfcacf
10,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ac9bc9e10d6a9794f5f0a9245596cb49226d1b161ac9a06c49c4341
11,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f00405ba836df5d1e16add237213efb051dcaa9dd2d31b53e1
12,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001504ef86c43123ba5340669013fb913a6b5c3c6236dc66c58dc7
13,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143e03bcd7b355a43124b667100532b4481451fbd87fa441
14,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002f9840cb021cd2fd4d35273ce507241065e3cf875d1ff0a80ce2058d3
15,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001de086bd42e82d0020c0679ef76207e762d7b8d412f7f4f13d74d
16,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000bbfed0713272487a3bb238979f6993bd462af8a2e333a32ccdee7fab
17,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000532d9d2740b4c0e5db6704552ec2051700ea5b748d7ab
18,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140eea8d5de8d94433d2798ede087dd51ab793e25b45560cfd4a2b
19,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f640bac359c99aabc8ec73b2699af9adfa92798857c82a6bf
20,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000936c92f3b62b4b834919cfcd2dc3dc424e04170c5e9bd61
21,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003006a6ec0f7d11ab9674524cd3f38d25db272e89e9e02ccbc9
22,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001601d70d4c854d174b285489e16e13b619fd7d8e6dce40f185842f
23,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f2dac6d3cec3c2ea044e9692ed0a4889b2db6adba22de87
24,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029355f5fc59c245cc17b021b80309c7ce1edf412e281da903a4b9
25,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c25b132a257e0693e1c3a7fd5da3575426f095011e00fc827
26,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050563d330fd5e9425ffafb5aa78bf4a4f153d1fafcbc395dc39
27,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003fd759404597e3eaf601a9039629f080b3997bfa031aefa21
28,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014ff6421e75e120982502e01b7495970f100affcadae9
29,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a6274d2220ca08b94d1b8ba7d64df20488deae99a853bb093c7
30,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027796727a6244fd2e52c66ea27c49c61feeb2c17d92e6651413
31,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002d966f5af07984a9b4dffd14ef1ae6d76a7f0f2700b2325687010b88b
32,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001440933ebf9bc8f3c6275a4fa8f592927db11ffbefe417f2b7
33,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013832c40f63eeab50ce9ecc27d24796aba9e75c47776ecfd44b
34,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005aa00b6255e7c2c65270953e740b11f682412ca55a631df4df2aacbb
35,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000916b36ab8a4d877a98dce09ba88d727d51bed5575eef
36,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000777044d840df71871f90363bcfd422ca7aad6c6f7c8735a429
37,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fd653cdffa50a04f9155c368418e4f5ff028e93d8b5ab048209
38,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000072c3eb5c341126e941064f79f85d42af0ac7b4ba86f1aa1
39,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d980a8cf6a114939755511e1c330a74fda49a5f6a564f6c0847a2f
40,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f5e50055e7cb97ee9600bf15671f68dca6428b39
41,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008e1618263805713da8766070cfe8f4d4a84440c6fecdd6044aeb
42,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000409f016dc8cd026b76a25c8e6d1198ea41e875f5b39
43,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000523ac592d3ffd7a484f9442eb35de7a65ce947754899a1
44,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a2f618ff6568cad837b536fe8724dab404192a17e11
45,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000217e9dc4761e879482d6584b897cfe234301350decaaf7db88b
46,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000654af043d8db1eed198ea5d342290abf20e75a6abdbcf059f12d
47,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ce40b3899b4919d245de275c2e7ec8edd7fe8d
48,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139cd8e8fc06e85f32dc3922d4462546a2b073b097
49,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042b6fc23e89a445efab90c254fdf4f156854ee9
