0,c94227733d14b7a0d35642ca3f3f422b6aec93e96c6e494850d88c4633020a79530bbf77c55dcf28ec39cf7f1f5f666127cd893ba95a359ca0812a93dcd7ee05
1,8a7254e30e1d0d33d58680a8aef3c9f9bd135e48eb95461a06ac1e4ab5d9dbea9d5d2d92a596632bb2e8251d433a28c51cea3f82eeb550292fa35f5fb22e8f76
2,80f9a4bac8828d2763480da903321edbfc3a87d666bac6d19ca44467f7214cf6ce95544742ad0ffa38924b1b2b67a042bfe2f2e2959c90e382cda07dc72a0c7d
3,991d0c2ad5c94c170acd96ff75ad5597b05f51699c93f29e9f6e627a60766fa2a14dfa3bf9956cb017b6b34496cd20b8c8188298aabe7367d5f08eaedeb02611
4,0ae4ffa36c25b91556059568c939c6bfa979f6fead1885cc6c4a2b3622a2cf4a4a85edd680fa2851cef5bb7d517758c166f99780d21b0a2f20a13f23678c5cef
5,eac4ceab5ea602e9d93e4ab8a94612fd3c08b1d03a6bbfe759966b299b9066293d12b3f85a73a49a009e9b0f0f935d1b2684a3ad4094d0ccac03cdd878d45a58
6,e674c8d3644d3fa0d9dc2b743d17b0a7ee81aac9fb9f5e108febfcf870b19d42f7e7707900dee05b7f8ad3169c231b456c189cba8a5fd6f68dd69a67931ed6bc
7,89f63796322bf4593cf301dd8714f5e7f76b227815aa4e090818bd2153b11366ca305d9a4def87c01149700e757df3b3ac217b5aea6fbd9dc99fa93796bf750d
8,fd4a519e1bd3e6e188d6377986881a77bba490815519c423e422732b1f2014e3f3e91f180ca2544979c4af5a50b872197679772cb8153e6b780ea2be581f5e81
9,9ab2e5509adcae65a8539fbf16d6e7a4a55c0faa104561d892e2e100bd417e4c82c64df1fc6cda6e3f260c6fd61e8b17bd26d4bcc1a65d564f7a83cfc9509fcf
10,d3bd5d28e687f37b52ead7d09946e13be918a3848df88d2d3ca07a5b07fc2e1beb23f19e5fe7ead9e798255949f4bfac8240a786418aef94252e781dcd770c2b
11,9336d52c6ace74dbe44104349ca3cac512b0591001bfdddde7ab22dadffa6631355c0cb41a1510d415257d519626ca4f53cb135203f7c8e98d98423cf6e06528
12,ce468c695a02457a520997ec9eb761f4eb40b3af493840e68def2cb7208cec35df140c04f81ffa119a8126b41ba2f139e655f6a2b8aea143e5811a2601810954
13,6353346b99b688dfb7a678329b41b93fcd74217bf8dea91e09b5d50fb6e83ad2427bcba4dfeea08580ea616ef8ee73b1eba101e37a730453f5ef3c5983cdfc81
14,e989eaeed16e1cec42515e023d8ea49f47ef41ee80ffca6dd52dd94e8d0115bcc517ad6a417a4e5849a3beec4c789aa42e3ebb3c8cfd74806365951f7a379bbc
15,9299ee12610f604fdadfb042175c87db97a0c60144193875e235e1de6d1b15f397292427cc73d583bf2cc51391734f6fb5a1d30f64f33b05443bc3c3475d0fea
16,734eb1415e8efebc4d6e372fe2343e3e61251e2e8ed77df1b4567f0f4f307b4c9dd3f62e8ea896d6bfc68552264035182d6c50522d88e5702d267b0c04eb7dd1
17,cc11f2d4c4552490781a469fd81f807ba9b1e01766bfea4de563fea3d756bf96d01ef4ae40a5deb5a8ab1dd93387d12e07b334add7183ed17cf00410e4d9ad05
18,c4d834003e0319e236bf2e0da18e07e2bf977135a6ca37effe2a02c8b11dc76a1fff6f71729fe894b2f7a4fcf332259eea695aebeb3217463225808f81e895a5
19,26e18258572e0f08133bb4931072249624ed162bedbad6355c190d1c03ef149ba70edcee562b7e56e9bdd399f3c63a49a00d97e65fe20f9b23cdc68531b3ce87
20,5a6c449eb5e9bcb2f50ee131dfc9f52911dddc61641f328d00e0567a12e5623ef096175ca2e33fbbc2fc8aad760935b9ad0063570ca948ef497a16a92253b3cb
21,3ae9e8046a5bc028e6c86155a0b8b5280a5b625734d975071a9b1d51339affd9d0df6d8117459783e0adee0d31d67f6d7cbe4e060d29d88e5f4201e4dbee5a27
22,d7f875dc4c64d214a891f210910c896cdb29627a2cfe1bef2e00879f7ba423588a85782979094d74934de9c2027949a5c00f814c4d587879751fc39d20a9be11
23,253d25b44929ff88010ffbd31a8ae7d16fb1bf4dbbb07844a01b85683956b56dca4c8103d27c1822cb3bcbff36c93428e47f8a095faa649ddcc904ec1c26a799
24,ca33db10a465f49ba09dde755f59288d57792a82d7c34f8d12e36bf4338601d852256aedee555cfe78fbe1a1d9bb08288ae486caf046d58fcc151737086cdd1f
25,773563caf997ac8a2283ce1a61279ea312ec25f4943f2dd72033583beaa509e03ada525bd762bfef1f73e06bc2de6ac4c95e433c183792c71ceee49f11acb6e1
26,018a32cd0aa5e5a621e121e132e17e107909e015104a9c92d5e8447089ddc1df439c03252497411ab64e210aa7eae718a8cdf85c4b58036a48641586ab0979ae
27,4e50760a21d6dd13b4af0de7a294aa9bb4d5d0e8018f9a0ef8fc22555e8718e5af0d0fee7a57f0eacc3b2cefb41632ba121eec86c49832af2cb9684e5851b90c
28,06708117f45094c2f095ceb6a12a8c2c7f5e71b42bf8bce9490fe417cbd6e989289c1ee438f803807dc6489539246bedda02a93e30f2b6b041396d8c0b5c2efb
29,cbd24008bb7dce47f2c12e0f3ad26a2cba1e643d53cd22b075fc9422f4f5ff8c9c7a117b4065897d0ac9d99b7ace91186af3890e16aa01242dceba160e7e3f8a
30,18362c144439b79d7dd772a96b26f4633b2abd44c0465217306db8b03c4bcd9eb6ca76f10fa78fdbd92d35cb48621f926342b0328fbdc0422a47aa49af43b37b
31,dfb0b49bc3601224b60a584e0ce0fa1ed055f089311a37d4f9b1e49ab953965597f2d7daf83a20a4ec907b7a7ec2f9a035e15af324bf27cff7bc8d072654aef5
32,c6bf89c0ae228f52efe5ebf4c679449a9b07c78b1e6bcf5fa6e4aade9cf7e76e73b6742c5437060bbea22be87e697821794216dafc93de8b8bfd09da3f576940
33,bf7cd006d3cfb486be17170acb5af1139ef47583d7a9a33cccea2acca84d7364ce0e9a5dd5140091377db9bd36bc3703b02a0220fb37b614f8a5883f5898ee0c
34,de5733f3bdfc8211bb496feaf40a1089e6a2b9bf2b19df21a54b5462b21a03f1622816eec5dbe5a2e86696c460fb6789331dbb4914d9b8c684be2e990ea864da
35,b262cb5fdb3d93eaf5f9164bbc6a1c0a342b5f2e428ac2f20de8fdff6ce6296013f71864eefffc6693ed2533b2a0772d58176139721d410eb0541804297d00c6
36,92840cccf3219de4b4a8aacd37e3df6201eed98297dcd91852e2fd2ae8f4c95506d4d8b05e172315dc371741e9ee0537672c94f3be6d4c435df6a2965a10d01e
37,9b6bb24c4bc571f50afb14a38a17cbfce7d83598ce52e34ba941afce9f08a3c3aa7cd9c9d3bc93e9f056ed971a7c482c98851a071fd44be2c121ecad95be43e8
38,8cc87b84ebc37d14eb3167f06937e35031ca00285def9d28df02b6e6be76cbfb4548597fcedbbbac8767c1b2721262b141c345a3a08e63c08d95ee752aa330e2
39,8567dc5a7c0e34184b8c708581f1f2a3bb7c9c088f3e1d66c5a3c29ba3228906b2497956f9cb326143add3fe279c7b9bdd92f54b9a8e996aab6dbd7669cb7d5a
40,3a7e932b4c2eccaa9258312b97a286f4b786df2f489ea1dcfdc7bbbe055a855fa01b4aef638c4ac241e9b71e49ea073b79668db6ff0b84e0ff29d5d6dcd965cd
41,2b931139c262d64ef0811a6cfa3e6d14ce20b46f85d39fc47d4128c1cd5d3fe8b6dd5dd15e25d1586929568c86545d33fda035ac8498da9d5731f2ca35b46ccd
